Lineage,Days,England,Scotland,Wales,Northern Ireland
UK5,2020-04-30,4,0,0,0
UK5,2020-04-30,4,0,0,0
UK5,2020-05-01,5,0,0,0
UK5,2020-05-01,5,0,0,0
UK5,2020-05-01,5,0,0,0
UK5,2020-05-01,5,0,0,0
UK5,2020-05-01,5,0,0,0
UK5,2020-05-02,3,0,0,0
UK5,2020-05-02,3,0,0,0
UK5,2020-05-02,3,0,0,0
UK5,2020-05-03,1,0,0,0
UK5,2020-05-04,2,0,0,0
UK5,2020-05-04,2,0,0,0
UK5,2020-05-06,1,0,0,0
UK5,2020-05-09,1,0,0,0
UK5,2020-05-16,1,0,0,0
UK5,2020-05-17,10,0,0,0
UK5,2020-05-17,10,0,0,0
UK5,2020-05-17,10,0,0,0
UK5,2020-05-17,10,0,0,0
UK5,2020-05-17,10,0,0,0
UK5,2020-05-17,10,0,0,0
UK5,2020-05-17,10,0,0,0
UK5,2020-05-17,10,0,0,0
UK5,2020-05-17,10,0,0,0
UK5,2020-05-17,10,0,0,0
UK5,2020-05-18,24,0,0,0
UK5,2020-05-18,24,0,0,0
UK5,2020-05-18,24,0,0,0
UK5,2020-05-18,24,0,0,0
UK5,2020-05-18,24,0,0,0
UK5,2020-05-18,24,0,0,0
UK5,2020-05-18,24,0,0,0
UK5,2020-05-18,24,0,0,0
UK5,2020-05-18,24,0,0,0
UK5,2020-05-18,24,0,0,0
UK5,2020-05-18,24,0,0,0
UK5,2020-05-18,24,0,0,0
UK5,2020-05-18,24,0,0,0
UK5,2020-05-18,24,0,0,0
UK5,2020-05-18,24,0,0,0
UK5,2020-05-18,24,0,0,0
UK5,2020-05-18,24,0,0,0
UK5,2020-05-18,24,0,0,0
UK5,2020-05-18,24,0,0,0
UK5,2020-05-18,24,0,0,0
UK5,2020-05-18,24,0,0,0
UK5,2020-05-18,24,0,0,0
UK5,2020-05-18,24,0,0,0
UK5,2020-05-18,24,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-19,30,0,0,0
UK5,2020-05-20,16,0,0,0
UK5,2020-05-20,16,0,0,0
UK5,2020-05-20,16,0,0,0
UK5,2020-05-20,16,0,0,0
UK5,2020-05-20,16,0,0,0
UK5,2020-05-20,16,0,0,0
UK5,2020-05-20,16,0,0,0
UK5,2020-05-20,16,0,0,0
UK5,2020-05-20,16,0,0,0
UK5,2020-05-20,16,0,0,0
UK5,2020-05-20,16,0,0,0
UK5,2020-05-20,16,0,0,0
UK5,2020-05-20,16,0,0,0
UK5,2020-05-20,16,0,0,0
UK5,2020-05-20,16,0,0,0
UK5,2020-05-20,16,0,0,0
UK5,2020-05-21,5,0,0,0
UK5,2020-05-21,5,0,0,0
UK5,2020-05-21,5,0,0,0
UK5,2020-05-21,5,0,0,0
UK5,2020-05-21,5,0,0,0
UK5,2020-05-25,10,0,0,0
UK5,2020-05-25,10,0,0,0
UK5,2020-05-25,10,0,0,0
UK5,2020-05-25,10,0,0,0
UK5,2020-05-25,10,0,0,0
UK5,2020-05-25,10,0,0,0
UK5,2020-05-25,10,0,0,0
UK5,2020-05-25,10,0,0,0
UK5,2020-05-25,10,0,0,0
UK5,2020-05-25,10,0,0,0
UK5,2020-05-26,14,0,0,0
UK5,2020-05-26,14,0,0,0
UK5,2020-05-26,14,0,0,0
UK5,2020-05-26,14,0,0,0
UK5,2020-05-26,14,0,0,0
UK5,2020-05-26,14,0,0,0
UK5,2020-05-26,14,0,0,0
UK5,2020-05-26,14,0,0,0
UK5,2020-05-26,14,0,0,0
UK5,2020-05-26,14,0,0,0
UK5,2020-05-26,14,0,0,0
UK5,2020-05-26,14,0,0,0
UK5,2020-05-26,14,0,0,0
UK5,2020-05-26,14,0,0,0
UK5,2020-05-27,6,0,0,0
UK5,2020-05-27,6,0,0,0
UK5,2020-05-27,6,0,0,0
UK5,2020-05-27,6,0,0,0
UK5,2020-05-27,6,0,0,0
